,text,class
4077,"many animal dog types do not actually include ""animal"" in their name. the animal name usually refers to dogs of scottish origin which have spread into many other parts of the world. the exact origin of the name animal is uncertain.",collie
4078,"the fur may be short, or long, and the tail may be smooth, feathered, or bushy. the tail can be carried low with an upward swirl, or may be carried higher but never over the back. cattle-herding types are more stocky.",collie
4079,"animals range in trainability from the ""average"" to very biddable. the border animal is also the breed most in need of a job. other animal breeds fit well into an active family lifestyle.",collie
4080,"dogs of animal type or derivation occupy four of the first sixteen ranks in stanley coren's the intelligence of dogs, with the border animal being first. working strains have strong herding instincts, and some individuals can be single-minded to the point of obsessiveness.",collie
4081,"all animal dog breeds have proved to be highly trainable, gentle, loyal, intelligent, and well suited as pets. they are often more suitable as watchdogs than as guard dogs. the temperament of these breeds has been featured in literature, film, and popular television programs.",collie
4082,"lassie was featured in a book titled lassie come home by eric p knight knight's animal ""tootsie"" was the inspiration for the book. the book was a collection of stories based on her and other animal legends he collected from talking to friends and neighbors",collie
4083,"some animal breeds (especially the rough animal, smooth animal and the australian shepherd) are affected by a genetic defect, a mutation within the mdr1 gene. affected dogs are very sensitive to some drugs, such as ivermectin, as well as to",collie
4084,"puppies with this disorder are quite often mistaken for healthy blue merles. affected puppies rarely live more than 6 months. for a puppy to be affected, both the sire and the dam have to be carriers of the disorder.",collie
4085,dogs of animal type or ancestry include: australian cattle dog dog used in australia for herding cattle. australian kelpie developed in australia from animals originally brought from scotland and northern england. australian shepherd: derives its name from the sheep imported from australia in the 19,collie
4086,"australian stumpy tail cattle dog dog with stumpy tail used in australia for herding cattle erect ears, lightly built, short fur, mottled grey or red with no white, and either no tail or a very short tail.",collie
4087,"long hair on the cheeks, lower lips, and under the chin forms the beard for which he is known. all bearded animals are born black, blue, brown, or fawn, with or without white markings. some carry a fading gene, and as they mature, the",collie
4088,"the most well known breed for herding sheep throughout the world originally developed in scotland and northern england. derived partly from the english shepherd, with other non-animal breeds. tan markings occasionally appear on the eyebrows, inside the ears, on the cheeks and on the legs.",collie
